Public Identifier,Profile Link,Full Name,Subtitle,Comment Url,comments,Like Count,Comment Count,Is Reply,Is Author,Comment Time,comment_length,sentiment,mood,target,processed_comments
ACoAAAPRV50BTRSJU5RsfP99ldLZhFPXf30Ex2o,https://www.linkedin.com/in/ACoAAAPRV50BTRSJU5RsfP99ldLZhFPXf30Ex2o,Lisa Trivell,"Artist ,Creator of RejuvenArt outdoor art and video projections Art in Motion",https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7161722390895394817%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161722390895394817%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,Connecting health to awakening the senses,3,0,False,False,"2/9/2024, 2:07:56 PM",41,0.0,neutral,1,connecting health awakening sens
ACoAAD2DITwBY3pvOfybNs6gl-eeuuiX6ez2fKQ,https://www.linkedin.com/in/ACoAAD2DITwBY3pvOfybNs6gl-eeuuiX6ez2fKQ,Martin Greathurst,"Founder, Caboosh Ltd Think BIG, Conquer BIGGER!",https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7161715605723693057%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7161719865026797568%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161715605723693057%2Curn%3Ali%3Aactivity%3A7161696494016786432%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%287161719865026797568%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,"James Hilliard The world’s most pressing problem is the Swamp at Capitol Hill and Wall Street, Blackrock, Vanguard and State Steee, the unlected governing entities of the WEF and the WHO and their perpetual wars.",1,0,True,False,"2/9/2024, 1:57:54 PM",212,-0.7635,negative,2,james hilliard world pressing problem swamp capitol hill wall street blackrock vanguard state steee unlected governing entity wef perpetual war
ACoAADLhlZwBlQZSLxOqRi1eCZE1I2rDL8qJ6cc,https://www.linkedin.com/in/ACoAADLhlZwBlQZSLxOqRi1eCZE1I2rDL8qJ6cc,David Vogel,CEO Project SunRize I Solar Energy Advisor I Streamlining Federal Grant Approvals & Material Distribution for Commercial Solar Projects,https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7162780951150854145%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162780951150854145%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,"Hello Richard,
Your leap with Virgin Group into Giant Ventures' purpose-driven tech funds is a masterclass in visionary investing. It's akin to steering a colossal ship towards uncharted, yet profoundly impactful waters – where the treasures are innovative solutions for climate, health, and inclusive capitalism. This move isn't just about financial returns; it's an investment in our planet's future, a testament to the belief that the right kind of capital can be a powerful force for good, transforming challenges into opportunities for a better world.
Spread Shark Love #divineintervention #gabenfreude",0,0,False,False,"2/12/2024, 12:14:16 PM",609,0.9764,positive,0,hello richard leap virgin group giant venture purpose driven tech fund masterclass visionary investing akin steering colossal ship towards uncharted yet profoundly impactful water treasure innovative solution climate health inclusive capitalism move financial return investment planet future testament belief right kind capital powerful force good transforming challenge opportunity better world spread shark love divineintervention gabenfreude
ACoAABPYUa4B3xkB1FiLgDjcGaTeB3__edh8Uak,https://www.linkedin.com/in/ACoAABPYUa4B3xkB1FiLgDjcGaTeB3__edh8Uak,Sesen Tesfay,"Helping C-suite leaders to deliver complex organizational projects. Transforming Leaders, Cultures and Performance",https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7161733418311970816%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161733418311970816%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,"Exciting news indeed! Virgin Group's partnership with Giant Ventures underscores their commitment to supporting purpose-driven technology founders tackling global challenges. With a focus on climate, health, and inclusive capitalism, these funds promise to drive meaningful innovation for a better world. Thanks for sharing the update!",2,0,False,False,"2/9/2024, 2:51:45 PM",335,0.9732,positive,0,exciting news indeed virgin group partnership giant venture underscore commitment supporting purpose driven technology founder tackling global challenge focus climate health inclusive capitalism fund promise drive meaningful innovation better world thanks sharing update
ACoAAA8FaoABJmM9nzPvitKluQ03C0WJXiuJKLs,https://www.linkedin.com/in/ACoAAA8FaoABJmM9nzPvitKluQ03C0WJXiuJKLs,Amee Gil,"Sr. Business Intelligence Developer | 6+ Years of Analytics & PM Experience | Investor of Finance, Tech, Health, and DE&I",https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7163225387475394560%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163225387475394560%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,"Happy to see this! As much as I love working in tech, I do find it quite difficult to see lack of inclusive capitalism as an Ecuadorian.",1,0,False,False,"2/13/2024, 5:40:18 PM",136,0.6248,positive,0,happy see much love working tech find quite difficult see lack inclusive capitalism ecuadorian
ACoAAA-giiwBTUVDlUb7bjDTmPlBhPWj2iddDIU,https://www.linkedin.com/in/ACoAAA-giiwBTUVDlUb7bjDTmPlBhPWj2iddDIU,Michael Wheeler,"Business Mogul, Real Estate, Technology, Crypto, NFT’s, Blockchain, AI,SAAS, Quantum Financé, Business Start ups/ Investor, Legacy Capital Partners, Infrasite, Solubag, Dynamis Global, Legacy Business Mastery.",https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7161903694739918848%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161903694739918848%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,"Yes amazing,  we should all work together with the new technology solutions of the future!  One that is a passion for me is Solubagusa.com which has the new technology solutions to replace most single use plastic using almost all existing plastic manufacturers to products this new product that looks and feels like plastic yet is 100% dissolving in water!  We can rid the world of most single use plastics and replace other products with this amazing technology!",0,0,False,False,"2/10/2024, 2:08:22 AM",463,0.9588,positive,0,yes amazing work together new technology solution future one passion solubagusa com new technology solution replace single use plastic using almost existing plastic manufacturer product new product look feel like plastic yet dissolving water rid world single use plastic replace product amazing technology
ACoAAByDNxcBgOgsypHdLq157RBau2cpFt4eTZA,https://www.linkedin.com/in/ACoAAByDNxcBgOgsypHdLq157RBau2cpFt4eTZA,Alarina E.,"Korean/English/Arabic Subtitler, Audiovisual, Music & Webtoon Translator ??| Music & Opinion Journalist ? ??",https://www.linkedin.com/feed/update/urn:li:activity:7161696494016786432?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161696494016786432%2C7161697220080209920%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161697220080209920%2Curn%3Ali%3Aactivity%3A7161696494016786432%29,Fantastic news! Looking forward to seeing the positive impact Virgin Group and Giant Ventures will make in solving global challenges. ,3,0,False,False,"2/9/2024, 12:27:55 PM",134,0.8805,positive,0,fantastic news looking forward seeing positive impact virgin group giant venture make solving global challenge
ACoAACP8wUMBpuTMRYEB54TejMrBV2ONlseRNhc,https://www.linkedin.com/in/ACoAACP8wUMBpuTMRYEB54TejMrBV2ONlseRNhc,Sajid A.,Copywriter | Content & SEO,https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161758203460997122%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161758203460997122%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,Sounds like an incredible adventure! Can't wait to hear about your unique customer experience stories. ,1,0,False,False,"2/9/2024, 4:30:14 PM",103,0.6239,positive,0,sound like incredible adventure wait hear unique customer experience story
ACoAAARYmvcBuXSpFol3hdPe1oMjKv6Gy4bSKTA,https://www.linkedin.com/in/ACoAAARYmvcBuXSpFol3hdPe1oMjKv6Gy4bSKTA,Michelle Fraser,Oil & Gas Commercial and Engineering Expert | Helping organisations globally improve the efficiency of their operations,https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7162067829603708928%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162067829603708928%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,Sounds like an amazing journey. Looking forward to hearing about your experiences.,0,0,False,False,"2/10/2024, 1:00:35 PM",82,0.743,positive,0,sound like amazing journey looking forward hearing experience
ACoAAAIcLysB9C9vD1zOPrftcVe658AOzC2jm_w,https://www.linkedin.com/in/ACoAAAIcLysB9C9vD1zOPrftcVe658AOzC2jm_w,Kim Wheatley,Business Coach ?? Referrals on tap - Triple 'R' Accelerator Method ? Sales ? Marketing ? Referrals ? Lead Gen? Networking Results????????? ?????? ???? ?????? ?? ???????? ???????????????? ???????????? ??????????????!,https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161758155746537472%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161758155746537472%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,Sounds like an amazing adventure with plenty of inspiration! ????,0,0,False,False,"2/9/2024, 4:30:03 PM",65,0.9224,positive,0,sound like amazing adventure plenty inspiration
ACoAAAA7M7EBn0Lxd3tlPHtngWoOJLxl8UnFJq8,https://www.linkedin.com/in/ACoAAAA7M7EBn0Lxd3tlPHtngWoOJLxl8UnFJq8,Rick Denton,You will ??Revenue ??Cost via Customer Experience Process & Execution | Customer Experience Advisor | ?????Host-CX Passport??|Customer Experience Keynote | I believe the best meals are served outside & require a passport,https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161760026401996800%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161760026401996800%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,"Travel is one of the BEST ways to stretch your mind and find customer experience inspiration. 

I ask each guest on my ????pod?? a travel question and we often get into a discussion about how that influences their CX approach. 

Some great insights from the road indeed. Gotta try that Doritos flavor!",0,0,False,False,"2/9/2024, 4:37:29 PM",305,0.9401,positive,0,travel one best way stretch mind find customer experience inspiration ask guest pod travel question often get discussion influence cx approach great insight road indeed got ta try doritos flavor
ACoAAAAAIKwBpEOzACzKJ_xrRGm6wQBMZy1xlLM,https://www.linkedin.com/in/ACoAAAAAIKwBpEOzACzKJ_xrRGm6wQBMZy1xlLM,Jay Baer,"Business growth and customer experience strategist, researcher, and author. Keynote speaker and B2B influencer.",https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161759614777147392%29&replyUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161773248689516546%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161759614777147392%2Curn%3Ali%3Aactivity%3A7161756882733408257%29&dashReplyUrn=urn%3Ali%3Afsd_comment%3A%287161773248689516546%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,Heike Young thank you my friend!,1,0,True,True,"2/9/2024, 5:30:01 PM",32,0.7177,positive,0,heike young thank friend
ACoAAAYXMYIBaIb51QZMOozgxvomLNBTCqW-xE8,https://www.linkedin.com/in/ACoAAAYXMYIBaIb51QZMOozgxvomLNBTCqW-xE8,Carolyn Miciano,"?? Empowering coaches to 10x growth & cut unproductive tasks affordably. 13-year ??? Veteran Virtual Assistant / Online Business Manager with 40,000+ hours of experience. ?? Top 3% on Upwork.",https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7163145381122359296%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163145381122359296%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,"Love traveling ?? 
It's a treasure trove of inspiration for understanding diverse customer needs and enhancing their experiences.

 Keep exploring and expanding your horizons!",0,0,False,False,"2/13/2024, 12:22:23 PM",178,0.8873,positive,0,love traveling treasure trove inspiration understanding diverse customer need enhancing experience keep exploring expanding horizon
ACoAAACPQG0BNGKAgR6l6wZUUgXGfAb12ADBgUI,https://www.linkedin.com/in/ACoAAACPQG0BNGKAgR6l6wZUUgXGfAb12ADBgUI,Beth Karawan ??,"CX-Passionate Individuals, Tired of the Same CX Song & Dance? Me Too || ImprintCX Co-Founder || Human Behavior Geek || Forget the Dots. Connect the Data || Your EX Needs TLC & Your CX is a BFD. Any Questions?",https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161758771369766912%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161758771369766912%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,"Glad you had a great trip ?? I am also tired of hearing about Starbucks, Apple, or Amazon as examples of customer experience. Especially Starbucks and Amazon, where the employee experience has been less than ideal lately. ",1,0,False,False,"2/9/2024, 4:32:30 PM",222,0.8774,positive,0,glad great trip also tired hearing starbucks apple amazon example customer experience especially starbucks amazon employee experience le ideal lately
ACoAAAALxYoBK_2ghyCfFQMHXzXZkpXFBOfUxKo,https://www.linkedin.com/in/ACoAAAALxYoBK_2ghyCfFQMHXzXZkpXFBOfUxKo,Debbie Friez,Associate Director @ TopRank Marketing | Influencer & Social Media Marketing,https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161765216530227200%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161765216530227200%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,"I always look forward to your travel stories and what we can all learn from them. 

And, of course, I had a feed stopper when I see a cute doggy face! ?? ",1,0,False,False,"2/9/2024, 4:58:06 PM",156,0.565,positive,0,always look forward travel story learn course feed stopper see cute doggy face
ACoAAAWc1EEBm6MO5jl9gO7J1RXNBu08a3gqheE,https://www.linkedin.com/in/ACoAAAWc1EEBm6MO5jl9gO7J1RXNBu08a3gqheE,Yasir Arsath (Ajah),Providing Content Creation and Social Media Management Services for Non-Profits and Profits.,https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161758192211836929%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161758192211836929%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,"Wow, sounds like an amazing adventure! ?? Can't wait to hear about your unique customer experience stories.",1,0,False,False,"2/9/2024, 4:30:12 PM",107,0.9194,positive,0,wow sound like amazing adventure wait hear unique customer experience story
ACoAAAPsC10B5o7heZn86zMGuj6vG1XhpRMuVWY,https://www.linkedin.com/in/ACoAAAPsC10B5o7heZn86zMGuj6vG1XhpRMuVWY,Heike Young,"Senior director, content strategy at Salesforce | Finalist, content marketer of the year",https://www.linkedin.com/feed/update/urn:li:activity:7161756882733408257?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161756882733408257%2C7161759614777147392%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161759614777147392%2Curn%3Ali%3Aactivity%3A7161756882733408257%29,"Let’s hear it for small businesses — offering the coolest “talk triggers” you never heard of.

This is so smart. I’m always impressed by the lengths to which you’ll go to make great content for us.",2,1,False,False,"2/9/2024, 4:35:51 PM",199,0.8932,positive,0,let hear small business offering coolest talk trigger never heard smart always impressed length go make great content u
ACoAAABdBlEBetX49-snv4UwMdxkHYnBOOiyPjw,https://www.linkedin.com/in/ACoAAABdBlEBetX49-snv4UwMdxkHYnBOOiyPjw,Wim Stoffelen,Program Manager CISO Training,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7161997429431615489%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161997429431615489%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,??,1,0,False,False,"2/10/2024, 8:20:50 AM",2,0.0,neutral,1,
ACoAACJkLVIBfupoPRolCbVg3W2cAvgg69ZrDXc,https://www.linkedin.com/in/ACoAACJkLVIBfupoPRolCbVg3W2cAvgg69ZrDXc,Rupa Sen,Positivity is my attitude . I do Communication | Writing | Coaching Vedic Astrology #BePositiveThinkPositive,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7162046754501120000%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162046754501120000%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,"I think this is wonderful . When we selflessly want other's well being , prosperity , success and value the people and their effort  , happiness expands it's horizon and touches both side . ",0,0,False,False,"2/10/2024, 11:36:50 AM",190,0.9451,positive,0,think wonderful selflessly want well prosperity success value people effort happiness expands horizon touch side
ACoAAAdb8ZkBDFysesplHaBWKSnQGSCnl_f4pUU,https://www.linkedin.com/in/ACoAAAdb8ZkBDFysesplHaBWKSnQGSCnl_f4pUU,Rahmah S.,Supply Chain Finance Performance Management Lead @ Lipton | x EY | x PwC | FP&A | Internal Controls | Digital Transformation | Change Management | IBA,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7162038067518779392%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162038067518779392%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,"Arham Shams Shaikh, ACCA ??",1,0,False,False,"2/10/2024, 11:02:19 AM",27,0.0,neutral,1,arham sham shaikh acca
ACoAAC_IT9EBzBS6wdq25YatZgd8X0xcbcNTyF0,https://www.linkedin.com/in/ACoAAC_IT9EBzBS6wdq25YatZgd8X0xcbcNTyF0,Simona Vítková,Head of Digital Innovations at ArisGlobal,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7163151418936270848%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163151418936270848%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,"Absolutely! Making others happy not only brings joy to their lives but also enriches our own sense of purpose and connection. These suggestions beautifully encapsulate the essence of spreading happiness through active listening, kindness, genuine support, and encouragement. Maya Angelou's quote underscores the profound impact of giving on both the receiver and the giver, highlighting the transformative power of selfless acts.",1,0,False,False,"2/13/2024, 12:46:23 PM",429,0.9869,positive,0,absolutely making others happy brings joy life also enriches sense purpose connection suggestion beautifully encapsulate essence spreading happiness active listening kindness genuine support encouragement maya angelou quote underscore profound impact giving receiver giver highlighting transformative power selfless act
ACoAAA264gABYECPiLCfQxS6c8YdnuIIoPYqY0Q,https://www.linkedin.com/in/ACoAAA264gABYECPiLCfQxS6c8YdnuIIoPYqY0Q,Anita Glombik,"Passion 4 Leadership - Keynotes, Consulting, Coaching, Trainings - supporting organizations and people to develop successful Leadership Cultures.",https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7161995160879316992%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287161995160879316992%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,That is so very true - seeing someone else's happiness and connecting it to something you did is very fulfilling.,1,0,False,False,"2/10/2024, 8:11:49 AM",113,0.7889,positive,0,true seeing someone else happiness connecting something fulfilling
ACoAAAAfoZgBpRI1yaXMkkYG8wAQXir7jgfywGw,https://www.linkedin.com/in/ACoAAAAfoZgBpRI1yaXMkkYG8wAQXir7jgfywGw,David Merzel,"Experienced Global Channel Sales and Marketing Leader @ Microsoft, Unilever | Retail, Consumer Products, Electronics, Distribution, DTC.",https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7162271835043131392%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162271835043131392%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,"The quote on the picture was exactly what I felt this week when I taught my first Karate class. I was overjoyed to see the kids' smiles and hear their words of appreciation for helping them prepare for the next belt. I felt so humble and honored to do this. #givingback
",1,0,False,False,"2/11/2024, 2:31:14 AM",271,0.9465,positive,0,quote picture exactly felt week taught first karate class overjoyed see kid smile hear word appreciation helping prepare next belt felt humble honored givingback
ACoAAA2pgWQBge9GYJj_GKf9xiUc1e7PQR2ekfE,https://www.linkedin.com/in/ACoAAA2pgWQBge9GYJj_GKf9xiUc1e7PQR2ekfE,Jess Mason,President at Mason Irrigation and Outdoor Lighting,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7163097524042452993%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287163097524042452993%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,Indeed. ,0,0,False,False,"2/13/2024, 9:12:13 AM",8,0.0,neutral,1,indeed
ACoAAD6sH7AByjXG4Am7VTm4wtAFVn8EhwBtG1o,https://www.linkedin.com/in/ACoAAD6sH7AByjXG4Am7VTm4wtAFVn8EhwBtG1o,üzeyir ?im?ek,Yönetici - Ziraat Bankas?,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7162142072534122498%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162142072534122498%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,"As Yunus Emre said, ""We love what is created. Because of the Creator.""",0,0,False,False,"2/10/2024, 5:55:36 PM",70,0.7351,positive,0,yunus emre said love created creator
ACoAAAbgCWEBZpnsRC2E59lYzjs9oTf_9QpqUkY,https://www.linkedin.com/in/ACoAAAbgCWEBZpnsRC2E59lYzjs9oTf_9QpqUkY,Gregory Charles,"Project and Program Professional | Passionate About Energy Efficiency and Innovation | 10+ Yrs Experience in Sustainability | PMP | PMI-ACP | Certified Lean 6?BB | Soccer Enthusiast | World Cup 2026 ""GOAL"" ?",https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7162104649850810368%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162104649850810368%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,"Andreas, your message resonates deeply. Making others happy isn't just about the joy we spread; it's about the profound connection and sense of purpose we gain. Your suggestions are efficient and heartfelt, and I think it's important to show empathy, appreciation, and support in our interactions. It's a reminder that our most minor actions can significantly impact others' lives, fostering a more compassionate and connected world. Maya Angelou's words perfectly encapsulate the essence of giving—it's not only a gift to others but a liberating experience for the giver. Thank you for sharing such an inspiring perspective!",2,0,False,False,"2/10/2024, 3:26:53 PM",625,0.9831,positive,0,andreas message resonates deeply making others happy joy spread profound connection sense purpose gain suggestion efficient heartfelt think important show empathy appreciation support interaction reminder minor action significantly impact others life fostering compassionate connected world maya angelou word perfectly encapsulate essence giving gift others liberating experience giver thank sharing inspiring perspective
ACoAAAZ5uA4B5pz8uv11OjKg7L4XOTUVvxY34Gw,https://www.linkedin.com/in/ACoAAAZ5uA4B5pz8uv11OjKg7L4XOTUVvxY34Gw,"Florian T. Hochenrieder, MBA (???)",Leadership Super-Skills on Demand ?? | Cert. Leadership Coach ?? | Cert. NLP-Master-Trainer ?? | Lean SS Blackbelt ? | AI ?? | CXO ??,https://www.linkedin.com/feed/update/urn:li:activity:7161979484299075584?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7161979484299075584%2C7162056786462654464%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162056786462654464%2Curn%3Ali%3Aactivity%3A7161979484299075584%29,??????. Absolutely. Always leaving positives traces!,0,0,False,False,"2/10/2024, 12:16:42 PM",52,0.711,positive,0,absolutely always leaving positive trace
ACoAAAkGmoMBM3JHddx0AKWNhnqzREWtC6LFooU,https://www.linkedin.com/in/ACoAAAkGmoMBM3JHddx0AKWNhnqzREWtC6LFooU,Brian Bartsh FCPA,Risk & Business Continuity,https://www.linkedin.com/feed/update/urn:li:activity:7162076862423232512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7162076862423232512%2C7162421695679590400%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162421695679590400%2Curn%3Ali%3Aactivity%3A7162076862423232512%29,"Well Pam; to state the obvious, you’re brand certainly does have a gigantic personality. A long and consistent approach to ensure you’re brand is universally recognised and respected. Congratulations. B",0,0,False,False,"2/11/2024, 12:26:43 PM",202,0.9201,positive,0,well pam state obvious brand certainly gigantic personality long consistent approach ensure brand universally recognised respected congratulation b
ACoAACP8wUMBpuTMRYEB54TejMrBV2ONlseRNhc,https://www.linkedin.com/in/ACoAACP8wUMBpuTMRYEB54TejMrBV2ONlseRNhc,Sajid A.,Copywriter | Content & SEO,https://www.linkedin.com/feed/update/urn:li:activity:7162076862423232512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7162076862423232512%2C7162106614617952256%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162106614617952256%2Curn%3Ali%3Aactivity%3A7162076862423232512%29,Absolutely! Developing a strong brand personality is crucial for connecting with your audience and achieving your goals. ,1,0,False,False,"2/10/2024, 3:34:42 PM",121,0.5954,positive,0,absolutely developing strong brand personality crucial connecting audience achieving goal
ACoAACDExvoBw3Qbty2xaw13NS6CzoTlaxPfaFk,https://www.linkedin.com/in/ACoAACDExvoBw3Qbty2xaw13NS6CzoTlaxPfaFk,Leigh Clayborne,Generating High-Value Customer Experiences Through SEO | Freelance Content Strategist & Writer,https://www.linkedin.com/feed/update/urn:li:activity:7162076862423232512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7162076862423232512%2C7162116556712329216%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162116556712329216%2Curn%3Ali%3Aactivity%3A7162076862423232512%29,"Building a brand with soul is essential for creating lasting connections with your audience. Love the analogy of a brand without a soul being like a person without a heartbeat ?? , Pam Moore.

It's crucial to infuse authenticity and boldness into your brand personality to truly stand out in today's digital landscape. People see your brand as a personality, might as well make it one they connect with on a deeper level. ?? 

Thanks for providing valuable resources in your article to help businesses unleash their brand's inner rebel and make a meaningful impact! 

Everyone needs to check these out. ",1,0,False,False,"2/10/2024, 4:14:12 PM",609,0.97,positive,0,building brand soul essential creating lasting connection audience love analogy brand without soul like person without heartbeat pam moore crucial infuse authenticity boldness brand personality truly stand today digital landscape people see brand personality might well make one connect deeper level thanks providing valuable resource article help business unleash brand inner rebel make meaningful impact everyone need check
ACoAADwMsXoBxFr-I81IpTmPBqbK8xTrduNefYQ,https://www.linkedin.com/in/ACoAADwMsXoBxFr-I81IpTmPBqbK8xTrduNefYQ,John Paul Flores,Founder | AI Synex,https://www.linkedin.com/feed/update/urn:li:activity:7162076862423232512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7162076862423232512%2C7162097536927817728%29&dashCommentUrn=urn%3Ali%3Afsd_comment%3A%287162097536927817728%2Curn%3Ali%3Aactivity%3A7162076862423232512%29,Building a brand with personality is like giving your brand a unique heartbeat. ??,1,0,False,False,"2/10/2024, 2:58:38 PM",82,0.644,positive,0,building brand personality like giving brand unique heartbeat
